season_year,game_date,game_start_utc,player_name,team,opponent_team,travel_status,result,minutes_played,fgm,fga,fg_pct,ftm,fta,ft_pct,oreb,dreb,ast,tov,stl,blk,pf,pts,plus_minus,nba_fantasy_pts,seconds_played,post_type,post_count,total_comments,total_score
2025-26,2026-02-07,2026-02-07 23:00:00.000000 UTC,Victor Wembanyama,SAS,DAL,home,W,26.716666666666665,6,14,0.429,3,4,0.75,3,8,1,0,0,3,1,16,3,39.7,1603,Other,1,8,147
2025-26,2026-02-07,2026-02-07 23:00:00.000000 UTC,Devin Vassell,SAS,DAL,home,W,29.766666666666666,7,15,0.467,2,2,1.0,1,3,6,1,0,1,1,17,31,32.8,1786,Highlight,3,17,291
2025-26,2026-02-07,2026-02-07 23:00:00.000000 UTC,Stephon Castle,SAS,DAL,home,W,31.85,15,19,0.789,7,10,0.7,2,10,12,6,3,1,2,40,30,78.4,1911,Other,3,403,5521
2025-26,2026-02-07,2026-02-07 23:00:00.000000 UTC,Stephon Castle,SAS,DAL,home,W,31.85,15,19,0.789,7,10,0.7,2,10,12,6,3,1,2,40,30,78.4,1911,Highlight,7,93,1627
2025-26,2026-02-07,2026-02-08 00:00:00.000000 UTC,Lauri Markkanen,UTA,ORL,away,L,26.866666666666667,12,21,0.571,0,0,0.0,3,4,1,3,0,1,3,27,2,36.9,1612,Highlight,2,13,109
2025-26,2026-02-07,2026-02-08 00:00:00.000000 UTC,Ace Bailey,UTA,ORL,away,L,30.883333333333333,4,11,0.364,1,2,0.5,1,2,3,5,1,0,2,10,-13,16.1,1853,Highlight,1,11,52
2025-26,2026-02-07,2026-02-08 00:00:00.000000 UTC,Isaiah Collier,UTA,ORL,away,L,31.566666666666666,9,15,0.6,2,3,0.667,0,2,10,5,2,0,2,20,-5,38.4,1894,Highlight,2,13,109
2025-26,2026-02-07,2026-02-07 20:00:00.000000 UTC,Tristan Vukcevic,WAS,BKN,away,L,20.4,6,12,0.5,1,1,1.0,0,2,2,1,1,0,3,14,-2,21.4,1224,Highlight,1,5,13
2025-26,2026-02-07,2026-02-07 20:00:00.000000 UTC,Justin Champagnie,WAS,BKN,away,L,22.1,5,8,0.625,10,10,1.0,3,6,2,3,0,2,0,21,4,37.8,1326,Other,1,7,14
2025-26,2026-02-07,2026-02-07 20:00:00.000000 UTC,Anthony Gill,WAS,BKN,away,L,27.6,3,8,0.375,3,4,0.75,1,4,2,0,1,0,3,9,-12,21.0,1656,Other,1,7,14
2025-26,2026-02-07,2026-02-07 20:00:00.000000 UTC,Will Riley,WAS,BKN,away,L,45.166666666666664,10,19,0.526,3,4,0.75,1,2,2,1,3,1,4,27,-12,44.6,2710,Other,1,7,8
2025-26,2026-02-07,2026-02-07 20:00:00.000000 UTC,Jamir Watkins,WAS,BKN,away,L,45.166666666666664,4,12,0.333,4,4,1.0,0,1,1,1,1,2,5,13,-12,23.7,2710,Highlight,1,14,24
2025-26,2026-02-12,2026-02-13 02:00:00.000000 UTC,Svi Mykhailiuk,UTA,POR,home,L,17.466666666666665,5,8,0.625,0,0,0.0,0,1,3,2,1,0,2,14,-3,20.7,1048,Highlight,1,6,13
2025-26,2026-01-21,2026-01-22 01:00:00.000000 UTC,Ja Morant,MEM,ATL,home,L,29.933333333333334,7,15,0.467,8,8,1.0,1,1,12,5,1,3,4,23,1,50.4,1796,Highlight,3,31,323
2025-26,2026-01-21,2026-01-22 00:30:00.000000 UTC,Mikal Bridges,NYK,BKN,home,W,24.551666666666666,5,9,0.556,0,0,0.0,0,4,4,0,1,1,2,11,18,27.8,1473,Other,1,176,240
2025-26,2026-01-21,2026-01-22 00:30:00.000000 UTC,Jalen Brunson,NYK,BKN,home,W,30.548333333333332,8,17,0.471,3,4,0.75,0,4,5,2,0,0,2,20,27,30.3,1833,Highlight,1,37,178
2025-26,2026-01-21,2026-01-22 00:30:00.000000 UTC,Pascal Siakam,IND,BOS,away,L,32.716666666666669,12,21,0.571,4,6,0.667,2,8,4,2,0,0,3,32,-1,48.0,1963,Other,1,22,64
2025-26,2026-01-21,2026-01-22 00:00:00.000000 UTC,LaMelo Ball,CHA,CLE,home,L,22.306666666666668,1,15,0.067,0,0,0.0,1,4,7,2,2,1,4,2,-16,25.5,1338,Other,1,667,2193
2025-26,2026-01-21,2026-01-22 01:00:00.000000 UTC,Zion Williamson,NOP,DET,home,L,14.683333333333334,2,5,0.4,0,3,0.0,1,3,0,1,0,0,0,4,-10,7.8,881,Other,1,134,316
2025-26,2026-01-21,2026-01-22 01:00:00.000000 UTC,Jordan Poole,NOP,DET,home,L,27.85,4,17,0.235,3,4,0.75,0,2,2,1,2,0,3,11,4,21.4,1671,Other,1,523,12475
2025-26,2026-01-21,2026-01-22 00:30:00.000000 UTC,Jaylen Brown,BOS,IND,home,W,33.916666666666664,11,22,0.5,7,9,0.778,2,8,5,5,3,0,2,30,11,53.5,2035,Other,1,281,173
2025-26,2026-01-21,2026-01-22 01:00:00.000000 UTC,Dyson Daniels,ATL,MEM,away,W,35.126666666666665,1,9,0.111,1,2,0.5,3,4,8,1,0,0,2,3,-2,22.4,2108,Highlight,1,12,87
2025-26,2026-01-21,2026-01-22 01:00:00.000000 UTC,Jalen Johnson,ATL,MEM,away,W,39.016666666666666,10,21,0.476,10,11,0.909,2,13,8,4,1,0,2,32,0,61.0,2341,Highlight,1,5,50
2025-26,2026-01-21,2026-01-22 01:00:00.000000 UTC,Jalen Johnson,ATL,MEM,away,W,39.016666666666666,10,21,0.476,10,11,0.909,2,13,8,4,1,0,2,32,0,61.0,2341,Other,1,24,162
2025-26,2026-01-21,2026-01-22 02:30:00.000000 UTC,Brooks Barnhizer,OKC,MIL,away,W,13.1,0,0,0.0,0,0,0.0,0,3,0,0,2,0,1,0,11,9.6,786,Highlight,1,60,99
2025-26,2026-01-21,2026-01-22 02:30:00.000000 UTC,Cason Wallace,OKC,MIL,away,W,31.116666666666667,3,9,0.333,1,2,0.5,0,2,2,0,4,1,2,9,5,29.4,1867,Highlight,1,14,12
2025-26,2026-01-21,2026-01-22 02:30:00.000000 UTC,Luguentz Dort,OKC,MIL,away,W,32.833333333333336,5,11,0.455,0,0,0.0,1,3,3,0,2,0,4,13,8,28.3,1970,Other,1,96,190
2025-26,2026-01-21,2026-01-22 02:30:00.000000 UTC,Ajay Mitchell,OKC,MIL,away,W,25.166666666666668,8,12,0.667,0,1,0.0,0,3,2,2,2,0,1,18,13,28.6,1510,Highlight,1,53,345
2025-26,2026-01-21,2026-01-22 02:30:00.000000 UTC,Shai Gilgeous-Alexander,OKC,MIL,away,W,33.333333333333336,16,19,0.842,6,7,0.857,2,5,11,2,1,0,0,40,19,65.9,2000,Other,4,599,1450
2025-26,2026-01-21,2026-01-22 02:30:00.000000 UTC,Shai Gilgeous-Alexander,OKC,MIL,away,W,33.333333333333336,16,19,0.842,6,7,0.857,2,5,11,2,1,0,0,40,19,65.9,2000,Highlight,1,127,327
2025-26,2026-01-21,2026-01-22 01:00:00.000000 UTC,Jalen Duren,DET,NOP,away,W,29.783333333333335,7,11,0.636,6,6,1.0,5,10,3,2,1,2,3,20,13,49.5,1787,Post Game Thread,1,49,119
2025-26,2026-01-21,2026-01-22 00:30:00.000000 UTC,Nic Claxton,BKN,NYK,away,L,23.25,1,5,0.2,2,4,0.5,0,4,1,0,1,2,2,4,-25,19.3,1395,Other,1,50,1515
2025-26,2026-01-21,2026-01-22 00:30:00.000000 UTC,Cam Thomas,BKN,NYK,away,L,15.616666666666667,1,6,0.167,2,2,1.0,0,1,2,0,0,0,0,5,-20,9.2,937,Highlight,1,2,6
2025-26,2026-01-21,2026-01-22 02:30:00.000000 UTC,Bobby Portis,MIL,OKC,home,L,37.416666666666664,6,14,0.429,1,1,1.0,1,5,9,1,1,0,3,15,0,37.7,2245,Highlight,1,14,12
2025-26,2026-01-21,2026-01-22 02:30:00.000000 UTC,Giannis Antetokounmpo,MIL,OKC,home,L,31.483333333333334,8,11,0.727,3,6,0.5,2,12,7,3,1,0,2,19,-11,46.3,1889,Highlight,1,60,99
2025-26,2026-01-21,2026-01-22 02:30:00.000000 UTC,Giannis Antetokounmpo,MIL,OKC,home,L,31.483333333333334,8,11,0.727,3,6,0.5,2,12,7,3,1,0,2,19,-11,46.3,1889,Other,3,1603,8523
2025-26,2026-01-21,2026-01-22 03:00:00.000000 UTC,Jamal Shead,TOR,SAC,away,W,33.2,5,12,0.417,2,2,1.0,1,4,6,1,2,0,1,15,13,35.0,1992,Highlight,2,20,131
2025-26,2026-01-21,2026-01-22 03:00:00.000000 UTC,Sandro Mamukelashvili,TOR,SAC,away,W,32.333333333333336,8,14,0.571,3,4,0.75,3,6,4,1,0,0,2,22,15,37.8,1940,Other,1,25,148
2025-26,2026-01-21,2026-01-22 03:00:00.000000 UTC,Scottie Barnes,TOR,SAC,away,W,31.85,8,17,0.471,6,6,1.0,3,5,7,3,4,1,4,23,8,55.1,1911,Other,1,23,106
2025-26,2026-01-21,2026-01-22 03:00:00.000000 UTC,Dylan Cardwell,SAC,TOR,home,L,24.8,1,2,0.5,0,0,0.0,7,6,3,1,1,4,4,2,4,36.1,1488,Other,1,35,543
2025-26,2026-01-21,2026-01-22 03:00:00.000000 UTC,DeMar DeRozan,SAC,TOR,home,L,33.31666666666667,3,8,0.375,3,5,0.6,1,0,2,0,1,0,0,9,-23,16.2,1999,Other,1,107,0
2025-26,2026-01-21,2026-01-22 03:00:00.000000 UTC,Malik Monk,SAC,TOR,home,L,25.483333333333334,6,7,0.857,2,2,1.0,0,4,3,4,0,0,2,17,-10,22.3,1529,Highlight,3,20,184
2025-26,2026-01-19,2026-01-20 00:30:00.000000 UTC,Grayson Allen,PHX,BKN,away,W,30.3,5,13,0.385,0,1,0.0,1,2,8,0,0,0,2,14,-7,29.6,1818,Highlight,1,365,11581
2025-26,2026-01-19,2026-01-20 01:00:00.000000 UTC,Duncan Robinson,DET,BOS,home,W,31.53,5,13,0.385,0,0,0.0,1,2,2,0,1,1,2,15,-4,27.6,1892,Highlight,1,16,312
2025-26,2026-01-19,2026-01-20 01:00:00.000000 UTC,Tobias Harris,DET,BOS,home,W,34.883333333333333,11,20,0.55,0,0,0.0,0,3,1,1,0,1,4,25,0,32.1,2093,Post Game Thread,1,6,51
2025-26,2026-01-19,2026-01-20 01:00:00.000000 UTC,Sam Hauser,BOS,DET,away,L,27.345,6,9,0.667,0,0,0.0,0,5,1,0,0,0,4,16,2,23.5,1641,Highlight,1,5,51
2025-26,2026-01-19,2026-01-20 03:00:00.000000 UTC,Buddy Hield,GSW,MIA,home,W,23.028333333333332,6,9,0.667,0,0,0.0,0,4,2,0,1,0,0,16,6,26.8,1382,Highlight,1,19,253
2025-26,2026-01-19,2026-01-20 03:00:00.000000 UTC,Trayce Jackson-Davis,GSW,MIA,home,W,7.6833333333333336,3,3,1.0,0,2,0.0,0,1,0,0,1,0,0,7,-7,11.2,461,Highlight,1,29,711
2025-26,2026-01-19,2026-01-19 22:00:00.000000 UTC,Max Christie,DAL,NYK,away,W,35.31,9,13,0.692,0,0,0.0,1,5,2,1,0,0,1,26,20,35.2,2119,Other,1,19,117
2025-26,2026-01-19,2026-01-19 22:00:00.000000 UTC,Max Christie,DAL,NYK,away,W,35.31,9,13,0.692,0,0,0.0,1,5,2,1,0,0,1,26,20,35.2,2119,Highlight,1,13,61
2025-26,2026-01-19,2026-01-20 00:30:00.000000 UTC,Terance Mann,BKN,PHX,home,L,26.316666666666666,4,6,0.667,0,0,0.0,1,3,8,1,0,0,4,10,-11,25.8,1579,Highlight,1,8,27
2025-26,2026-01-19,2026-01-19 18:00:00.000000 UTC,Ryan Rollins,MIL,ATL,away,W,28.833333333333332,6,12,0.5,1,2,0.5,0,3,3,2,2,1,5,14,-5,29.1,1730,Highlight,1,8,35
2025-26,2026-01-19,2026-01-20 01:00:00.000000 UTC,Ausar Thompson,DET,BOS,home,W,27.566666666666666,3,6,0.5,1,1,1.0,2,5,2,1,4,1,2,7,-6,32.4,1654,Highlight,1,13,90
2025-26,2026-01-19,2026-01-19 19:30:00.000000 UTC,Chet Holmgren,OKC,CLE,away,W,31.416666666666668,11,16,0.688,2,5,0.4,2,6,2,1,0,2,3,28,34,45.6,1885,Highlight,1,32,26
2025-26,2026-01-19,2026-01-19 19:30:00.000000 UTC,Chet Holmgren,OKC,CLE,away,W,31.416666666666668,11,16,0.688,2,5,0.4,2,6,2,1,0,2,3,28,34,45.6,1885,Other,2,91,5
2025-26,2026-01-19,2026-01-19 22:00:00.000000 UTC,Karl-Anthony Towns,NYK,DAL,home,L,30.283333333333335,9,19,0.474,2,4,0.5,5,13,4,5,1,1,5,22,-15,50.6,1817,Other,1,694,1695
2025-26,2026-01-19,2026-01-20 03:00:00.000000 UTC,Bam Adebayo,MIA,GSW,away,L,25.85,1,13,0.077,2,2,1.0,5,7,3,1,0,0,0,4,-20,21.9,1551,Other,2,107,290
2025-26,2026-01-19,2026-01-19 22:00:00.000000 UTC,Dwight Powell,DAL,NYK,away,W,28.183333333333334,0,1,0.0,2,2,1.0,1,4,2,2,0,0,5,2,19,9.0,1691,Highlight,3,539,8885
2025-26,2026-01-19,2026-01-19 22:00:00.000000 UTC,Dylan Harper,SAS,UTA,home,W,25.0,6,7,0.857,2,2,1.0,0,3,5,2,1,1,3,15,16,30.1,1500,Highlight,1,44,150
2025-26,2026-01-19,2026-01-19 22:00:00.000000 UTC,Carter Bryant,SAS,UTA,home,W,14.416666666666666,4,5,0.8,2,2,1.0,0,3,0,1,1,2,2,11,7,22.6,865,Highlight,1,100,1459
2025-26,2026-01-19,2026-01-20 00:30:00.000000 UTC,Devin Booker,PHX,BKN,away,W,33.116666666666667,10,18,0.556,3,4,0.75,0,4,4,3,0,0,2,24,7,31.8,1987,Other,1,93,52
2025-26,2026-01-19,2026-01-19 22:00:00.000000 UTC,Jalen Brunson,NYK,DAL,home,L,33.681666666666665,9,24,0.375,3,3,1.0,0,0,6,2,0,0,4,22,-15,29.0,2021,Other,1,140,426
2025-26,2026-01-19,2026-01-19 22:00:00.000000 UTC,Cooper Flagg,DAL,NYK,away,W,27.768333333333334,7,14,0.5,3,6,0.5,0,7,3,4,1,0,2,18,21,29.9,1666,Highlight,2,11,105
2025-26,2026-01-19,2026-01-20 01:00:00.000000 UTC,Isaiah Stewart,DET,BOS,home,W,21.233333333333334,2,5,0.4,4,4,1.0,1,4,0,1,0,1,2,8,8,16.0,1274,Highlight,2,18,161
2025-26,2026-01-19,2026-01-20 00:00:00.000000 UTC,Tyrese Maxey,PHI,IND,home,W,40.2,12,24,0.5,4,4,1.0,1,3,8,2,8,1,3,29,16,70.8,2412,Post Game Thread,1,48,73
2025-26,2026-01-19,2026-01-20 00:00:00.000000 UTC,Tyrese Maxey,PHI,IND,home,W,40.2,12,24,0.5,4,4,1.0,1,3,8,2,8,1,3,29,16,70.8,2412,Other,3,99,1546
2025-26,2026-01-19,2026-01-19 20:00:00.000000 UTC,Kyshawn George,WAS,LAC,home,L,33.533333333333331,6,16,0.375,4,5,0.8,2,4,6,6,3,0,3,18,4,37.2,2012,Other,1,126,959
2025-26,2026-01-19,2026-01-19 19:30:00.000000 UTC,Shai Gilgeous-Alexander,OKC,CLE,away,W,33.666666666666664,12,20,0.6,5,5,1.0,0,1,3,0,1,2,2,30,17,44.7,2020,Other,1,15,61
2025-26,2026-01-19,2026-01-20 00:00:00.000000 UTC,VJ Edgecombe,PHI,IND,home,W,35.298333333333332,3,9,0.333,5,9,0.556,1,4,4,3,0,0,2,11,3,20.0,2118,Other,2,771,2056
2025-26,2026-01-19,2026-01-20 00:00:00.000000 UTC,VJ Edgecombe,PHI,IND,home,W,35.298333333333332,3,9,0.333,5,9,0.556,1,4,4,3,0,0,2,11,3,20.0,2118,Highlight,1,45,834
2025-26,2026-01-19,2026-01-19 18:00:00.000000 UTC,CJ McCollum,ATL,MIL,home,L,24.458333333333332,5,11,0.455,5,6,0.833,0,3,3,2,0,1,3,17,17,26.1,1468,Highlight,1,245,1694
2025-26,2026-01-19,2026-01-19 20:00:00.000000 UTC,Alex Sarr,WAS,LAC,home,L,30.916666666666668,10,19,0.526,6,6,1.0,1,5,2,0,2,1,2,28,11,47.2,1855,Other,1,27,126
2025-26,2026-01-19,2026-01-19 22:00:00.000000 UTC,Victor Wembanyama,SAS,UTA,home,W,26.383333333333333,10,18,0.556,6,6,1.0,1,9,1,1,2,2,3,33,8,57.5,1583,Highlight,5,1003,6184
2025-26,2026-01-19,2026-01-19 22:00:00.000000 UTC,Victor Wembanyama,SAS,UTA,home,W,26.383333333333333,10,18,0.556,6,6,1.0,1,9,1,1,2,2,3,33,8,57.5,1583,Other,2,44,77
2025-26,2026-01-19,2026-01-19 22:00:00.000000 UTC,Victor Wembanyama,SAS,UTA,home,W,26.383333333333333,10,18,0.556,6,6,1.0,1,9,1,1,2,2,3,33,8,57.5,1583,Post Game Thread,1,35,172
2025-26,2026-01-19,2026-01-19 18:00:00.000000 UTC,Giannis Antetokounmpo,MIL,ATL,away,W,29.616666666666667,7,12,0.583,7,12,0.583,3,14,6,3,1,1,3,21,-8,53.4,1777,Other,1,259,1025
2025-26,2026-01-19,2026-01-20 01:00:00.000000 UTC,Cade Cunningham,DET,BOS,home,W,40.266666666666666,4,17,0.235,8,10,0.8,1,2,14,0,1,2,3,16,1,49.6,2416,Other,1,281,173
2025-26,2026-01-19,2026-01-20 01:00:00.000000 UTC,Jaylen Brown,BOS,DET,away,L,38.916666666666664,11,28,0.393,8,10,0.8,4,7,2,4,0,1,3,32,2,47.2,2335,Other,1,52,0
2025-26,2026-01-19,2026-01-19 19:30:00.000000 UTC,Donovan Mitchell,CLE,OKC,home,L,35.016666666666666,5,18,0.278,8,11,0.727,1,3,3,1,3,0,1,19,-26,36.3,2101,Other,2,80,160
2025-26,2026-01-19,2026-01-19 19:30:00.000000 UTC,Donovan Mitchell,CLE,OKC,home,L,35.016666666666666,5,18,0.278,8,11,0.727,1,3,3,1,3,0,1,19,-26,36.3,2101,Highlight,1,32,26
2025-26,2026-01-19,2026-01-20 00:00:00.000000 UTC,Joel Embiid,PHI,IND,home,W,33.3,10,17,0.588,9,10,0.9,2,7,4,1,0,0,1,30,3,45.8,1998,Post Game Thread,1,46,67
2025-26,2026-01-19,2026-01-20 00:00:00.000000 UTC,Joel Embiid,PHI,IND,home,W,33.3,10,17,0.588,9,10,0.9,2,7,4,1,0,0,1,30,3,45.8,1998,Other,1,29,147
2025-26,2026-01-19,2026-01-19 20:00:00.000000 UTC,James Harden,LAC,WAS,away,W,36.95,9,17,0.529,18,20,0.9,1,6,9,3,1,1,2,36,-3,60.9,2217,Other,2,83,283
2025-26,2026-01-19,2026-01-19 20:00:00.000000 UTC,James Harden,LAC,WAS,away,W,36.95,9,17,0.529,18,20,0.9,1,6,9,3,1,1,2,36,-3,60.9,2217,Highlight,1,5,32
2025-26,2026-02-06,2026-02-07 03:00:00.000000 UTC,Kawhi Leonard,LAC,SAC,away,W,35.68333333333333,9,19,0.474,12,12,1.0,0,9,7,2,2,0,1,31,19,56.3,2141,Other,1,30,56
2025-26,2026-02-06,2026-02-07 00:30:00.000000 UTC,Norman Powell,MIA,BOS,away,L,34.95,9,15,0.6,3,3,1.0,1,2,4,3,4,0,2,24,1,42.6,2097,Other,1,60,206
2025-26,2026-02-06,2026-02-07 00:30:00.000000 UTC,Jalen Brunson,NYK,DET,away,L,31.118333333333332,4,20,0.2,4,6,0.667,0,4,4,0,2,0,2,12,-24,28.8,1867,Other,2,629,3090
2025-26,2026-02-06,2026-02-07 00:30:00.000000 UTC,Derrick White,BOS,MIA,home,W,41.266666666666666,6,20,0.3,5,5,1.0,1,2,5,0,1,4,1,21,6,47.1,2476,Other,2,32,14
2025-26,2026-02-06,2026-02-07 00:30:00.000000 UTC,Jaylen Brown,BOS,MIA,home,W,33.083333333333336,11,25,0.44,6,10,0.6,1,6,2,7,0,1,2,29,-16,36.4,1985,Other,1,1990,12614
2025-26,2026-02-06,2026-02-07 00:30:00.000000 UTC,Daniss Jenkins,DET,NYK,home,W,18.033333333333335,7,11,0.636,1,1,1.0,1,3,3,1,0,0,2,18,23,26.3,1082,Highlight,2,70,314
2025-26,2026-02-06,2026-02-07 00:30:00.000000 UTC,Ausar Thompson,DET,NYK,home,W,23.798333333333332,1,3,0.333,0,0,0.0,0,3,1,1,2,3,1,2,11,21.1,1428,Highlight,2,47,352
2025-26,2026-02-06,2026-02-07 00:30:00.000000 UTC,Cade Cunningham,DET,NYK,home,W,21.983333333333334,4,11,0.364,2,3,0.667,1,4,7,2,0,0,4,11,9,25.5,1319,Other,1,205,131
2025-26,2026-02-06,2026-02-07 03:00:00.000000 UTC,Scoot Henderson,POR,MEM,home,W,21.266666666666666,4,10,0.4,1,2,0.5,0,5,9,5,1,0,4,11,19,28.5,1276,Other,1,33,240
2025-26,2026-02-06,2026-02-07 03:00:00.000000 UTC,Jrue Holiday,POR,MEM,home,W,24.95,6,12,0.5,7,7,1.0,1,4,7,1,2,0,2,20,11,41.5,1497,Highlight,1,7,93
2025-26,2026-02-06,2026-02-07 03:00:00.000000 UTC,Blake Wesley,POR,MEM,home,W,14.733333333333333,2,4,0.5,0,0,0.0,0,1,3,1,1,0,0,4,1,11.7,884,Highlight,1,59,1125
2025-26,2026-02-06,2026-02-07 03:00:00.000000 UTC,Yang Hansen,POR,MEM,home,W,3.5,1,2,0.5,0,0,0.0,0,1,0,2,0,0,1,2,-10,1.2,210,Highlight,1,59,1125
2025-26,2026-02-06,2026-02-07 03:00:00.000000 UTC,Dylan Cardwell,SAC,LAC,home,L,31.02,7,11,0.636,0,0,0.0,8,6,1,2,1,2,1,14,6,39.3,1861,Highlight,1,5,47
2025-26,2026-02-06,2026-02-07 03:00:00.000000 UTC,Russell Westbrook,SAC,LAC,home,L,19.916666666666668,2,8,0.25,2,3,0.667,0,3,5,2,0,0,2,6,-10,15.1,1195,Other,1,74,904
2025-26,2026-01-30,2026-01-31 02:30:00.000000 UTC,Keyonte George,UTA,BKN,home,L,32.3,9,11,0.818,7,10,0.7,1,2,7,3,0,1,1,26,-5,40.1,1938,Highlight,1,3,14
2025-26,2026-01-30,2026-01-31 02:30:00.000000 UTC,Keyonte George,UTA,BKN,home,L,32.3,9,11,0.818,7,10,0.7,1,2,7,3,0,1,1,26,-5,40.1,1938,Other,1,10,10
2025-26,2026-01-30,2026-01-31 00:30:00.000000 UTC,Keon Ellis,SAC,BOS,away,L,19.816666666666666,2,4,0.5,0,0,0.0,1,1,2,1,1,2,2,6,-4,19.4,1189,Other,1,88,648
2025-26,2026-01-30,2026-01-31 02:00:00.000000 UTC,Dillon Brooks,PHX,CLE,home,W,24.401666666666667,9,14,0.643,7,8,0.875,1,1,3,2,2,0,4,27,24,37.9,1464,Other,3,682,3371
2025-26,2026-01-30,2026-01-31 02:00:00.000000 UTC,Dillon Brooks,PHX,CLE,home,W,24.401666666666667,9,14,0.643,7,8,0.875,1,1,3,2,2,0,4,27,24,37.9,1464,Highlight,3,162,212
2025-26,2026-01-30,2026-01-31 02:00:00.000000 UTC,Dillon Brooks,PHX,CLE,home,W,24.401666666666667,9,14,0.643,7,8,0.875,1,1,3,2,2,0,4,27,24,37.9,1464,Post Game Thread,1,118,330
2025-26,2026-01-30,2026-01-31 02:00:00.000000 UTC,Brook Lopez,LAC,DEN,away,L,16.316666666666666,0,0,0.0,0,0,0.0,0,3,0,1,2,1,4,0,-10,11.6,979,Highlight,1,18,21
2025-26,2026-01-30,2026-01-31 02:00:00.000000 UTC,Ivica Zubac,LAC,DEN,away,L,29.683333333333334,6,10,0.6,1,2,0.5,2,5,2,2,0,0,3,13,-6,22.4,1781,Highlight,2,18,78
2025-26,2026-01-30,2026-01-31 02:00:00.000000 UTC,Ivica Zubac,LAC,DEN,away,L,29.683333333333334,6,10,0.6,1,2,0.5,2,5,2,2,0,0,3,13,-6,22.4,1781,Other,1,15,70
2025-26,2026-01-30,2026-01-31 02:00:00.000000 UTC,John Collins,LAC,DEN,away,L,31.188333333333333,7,11,0.636,0,1,0.0,3,3,4,0,1,1,4,18,-15,37.2,1871,Highlight,1,1,16
2025-26,2026-01-30,2026-01-31 02:00:00.000000 UTC,Kawhi Leonard,LAC,DEN,away,L,31.133333333333333,8,18,0.444,4,5,0.8,0,3,6,2,2,0,2,21,-4,37.6,1868,Highlight,2,8,36
